name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Seanad Reform	dbsect_9	I am sorry. I am jumping the gun. Gabh mo leithscéal. A major mistake.	spk_138
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Seanad Reform	dbsect_9	Go easy on me now. I propose to take Questions Nos. 7 to 9, inclusive, together. In A Programme for a Partnership Government, the Government stated its intention to reform Seanad Éireann and committed to pursuing implementation of the report of the working group on Seanad reform, the Manning report. That report was published in 2015 and is available on the Department's website. One of the recommendations of the report was the establishment of an implementation group to oversee implementation of the reforms contained in the report.  As I said previously, I agreed with a suggestion made here some time ago by Deputy Micheál Martin that this group should be based in the Oireachtas and should comprise members of the Dáil and Seanad from all parties and groups, with access to independent expert advice as required. I wrote to party leaders in September last year seeking their agreement to this approach and their intention to participate. Contacts are still continuing with parties to finalise nominations with a view to having the group up and running as soon as possible.	spk_140
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Seanad Reform	dbsect_9	I admit that I am guilty of not having put this together. We had questions in the House on 22 February. At that time, I said that there was a dispute over who would chair the group. I think Deputy Martin had one nominee and I had another. Let me renew my activities to see if we can get a chair and get it set up. I would like to do that. Deputy Howlin asked me when the next election is going to be and whether anything will happen before then. I am not sure when that is going to happen actually.	spk_147
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Seanad Reform	dbsect_9	There is a confidence and supply agreement and all the rest of it. Politics has a peculiar way of moving things along. I would not like to hazard a guess on it, but hopefully it will be a long time away for those who are continuing on in Government. I will try to sort this in the next couple of days.	spk_150
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	I propose to take Questions Nos. 10 to 17, inclusive, together. I met with Mr. Michel Barnier, the EU's chief negotiator for Brexit, in Government Buildings on Thursday 11 May. I was accompanied by the Minister for Foreign Affairs and Trade, the Minister for Finance, the Minister for Agriculture, Food and the Marine, and the Minister of State for European affairs. The meeting provided an opportunity, following the European Council's adoption of the EU negotiating guidelines and in advance of agreement on the more detailed negotiating directives, to thank Mr. Barnier for his openness to Ireland in relation to our particular concerns arising from Brexit and to highlight our thoughts about the process ahead. We discussed the serious implications in relation to peace and stability in Northern Ireland and the Border, and for the Irish economy, particularly the fisheries and agrifood sector. I commended Mr. Barnier on his address to the Oireachtas that morning and expressed confidence in his ability to negotiate on behalf of the EU 27 and to take account of Ireland's particular concerns.  Mr. Barnier stressed the complexities of the issues involved in the negotiations and outlined his intention to be firm but fair. He committed to ensuring that the task force remains accessible to all Member States and especially to Ireland, given our unique concerns.  There is ongoing daily engagement on Brexit and on other EU issues between the Department of the Taoiseach and the Department of Foreign Affairs and Trade and, indeed, with the permanent representation in Brussels and our network of missions across the EU, with a view to ensuring a comprehensive approach to EU affairs. There is also of course ongoing interaction across all Government Departments on the range of EU issues, including through regular meetings of the senior officials group on the EU and the inter-departmental group on Brexit, which is chaired by the second Secretary General in my Department.  This is consistent with the approach set out in my Department's statement of strategy, which identified the need for a whole-of-government approach to the Brexit negotiations.  The second Secretary General also acts as Ireland's sherpa and, in this capacity, meets and engages regularly with his EU counterparts. Since the triggering of Article 50 on 29 March, there have been two formal sherpa meetings under the Article 50 format, one on 11 April and another on 24 April. Ireland participated fully in both of these.  The discussions focused on the EU negotiating guidelines, which were subsequently agreed by the European Council on 29 April.  The negotiations on Brexit, which will be conducted by the Commission, will be guided by the European Council in its Article 50 format, that is, the heads of state and government of the 27 member states.  In addition, Ministers at the General Affairs Council now also discuss issues relating to Brexit in the Article 50 format.At official level, the Committee of Permanent Representatives in the European Union, COREPER, and the new working party are also meeting at 27 to discuss issues relating to Brexit. COREPER meets on a weekly basis. The new working party first met on 23 May and it is expected to meet twice a week from now on. Of course, there are also daily meetings of working groups on the full range of EU issues and these groups include representatives of all member states, including Ireland. 	spk_151
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	Deputy Burton raised the question of AIB. The Minister for Finance has taken a lead role on this. Under EU fiscal rules, the proceeds of any sale may not be used to fund increased expenditure irrespective of whether such expenditure is classified as current or as capital. On the accounting treatment of any proceeds from such a transaction, the position is that the sale of such financial assets does not result in a beneficial impact to the general Government balance under EUROSTAT rules. This is because it is classified as a financial transaction whereby it is essentially the exchange of one form of assets, such as shares, for another kind, such as cash. Consequently, the sale of any share-holding in a bank would not count as general Government revenue, and would not create any scope for increased spending on the basis of the proceeds that are realised. There will be no increased capacity for spending following any sale of bank shares. The Minister for Finance will make his decision on this matter in the next 48 hours.	spk_166
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	The Minister informed the Government of his process to this point. He expects he will keep Government informed and that he expects to make a decision in the next 48 hours.	spk_168
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	While not improving the deficit-----	spk_170
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	-----cash proceeds from the sale of bank shares would result in a reduced requirement for Exchequer borrowing, which ultimately results in lower debt. A lower debt level is not only beneficial for the fiscal sustainability of the State, but will also lead to reduced interest payments in future years. It is crucial that increases in funding for public investment are based on sustainable economic growth, and the Government is well aware of the challenges that arose in the past when one-off amounts of money were used to fund ongoing commitments to the State.	spk_172
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	"Deputy Gerry Adams raised the question of papers produced by Mr. Barnier in respect of citizens' rights. We are engaged with Brussels and London on a daily basis about all of these matters. The Government will respond to the papers and they can be debated here. I note the Deputy's comment about Mr. Colum Eastwood, MLA, and the united Ireland referendum. I do not believe that the conditions are right for it at the moment but I was happy that the European Council reflected carefully on the visionaries who put their words together on the Good Friday Agreement such that, if that process ever happens and people decide to have a democratic vote by consent to join the Republic, the entire island becomes a full member of the European Union, irrespective of the decision to leave as part of Britain under the Brexit negotiations. Deputy Brendan Howlin raised the question of the EU agencies here. Clearly, Ireland has applied for both of them, as other countries have. These are European agencies that will be based in a European country. We are competing with Frankfurt, Amsterdam and Luxembourg for the financial one and with other countries for the medical agency and we will compete strongly for those. We tick many of the relevant boxes. That will eventually be decided by the European Council, probably in the autumn. Deputy Stephen S. Donnelly raised the level of meetings in the negotiations. These negotiations have not begun at all yet. All we are doing is setting out the strategy and groundwork, and we have those principles established. When the Deputy says that the IDA and Enterprise Ireland have not taken up all of the approved numbers, they will be employed as needs be, and outside expertise will be employed if necessary. The negotiations have not begun in detail yet. The Deputy also spoke about what he termed ""mounting materiality"", which is not a common phrase used down in the country, I have to say. Deputy Seán Haughey mentioned co-ordination between Departments. There is co-ordination on a daily basis. On having a Minister with responsibility for Brexit, I made the point before that the decisions are made by the European Council. If a Brexit Minister was appointed, he or she could not even attend the General Affairs Council, which makes the initial preparatory decisions before they go to the European Council. Let us say that Deputy Richard Boyd Barrett becomes the Brexit Minister, he cannot attend the General Affairs Council, he cannot attend at the European Council-----"	spk_174
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	-----so what is he doing? One puts the responsibility on those who make the decision. At the end of the day, it is the European Council. Deputy Boyd Barrett raised the matter of the veto. We have a veto because it has to be approved eventually by the entire European Council. Ireland has a veto, along with every other country if they so wish, and that is contained clearly within the rules and regulations. If at the end of the day, when it is all over and done with, and a proposition comes - the European Parliament will have its say - to the European Council, if Ireland is not in agreement, Ireland has a veto, the same as everybody else-----	spk_176
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	Of all the countries-----	spk_178
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	Yes, our priorities are set out, very clearly, and backed unanimously by the other 26, which I think is important.	spk_181
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	Let us see what happens. There is a British election on at the moment-----	spk_184
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	-----and there is much talk about hard Brexits and cliffs and all the rest of it-----	spk_186
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	-----but what the British Government wants is the closest possible relationship with the European Union, which includes us. If one is going to have the closest possible relationship, one has to be able to deal with the question of the British Government leaving the Single Market and the changed status-----	spk_188
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	-----of its trading relationship. That is what the negotiations are about.	spk_190
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	I will finally address what Deputy Eamon Ryan said-----	spk_192
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	-----about why we cannot move on to discuss these things as needs be. We have inserted a clause that if substantial progress is being made on the principal issues here-----	spk_194
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	-----on the modalities, principals and liabilities, the question of reciprocal rights for citizens and the question of the Border-----	spk_196
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Taoiseach's Meetings and Engagements	dbsect_10	If these matters are making substantial progress, people would be inclined to talk about the issues the Deputy mentioned.	spk_200
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	I agree with Deputy Micheál Martin. Despite all the criticism of and cynicism about politics, at least there is political answerability in the sense that a Minister in charge of something like this would face instant dismissal. The situation is that this person has been acquitted and is not guilty of any offence. As a result, the taxpayer takes up all the costs involved. The indications given by Judge Aylmer are very clear, as the Deputy has pointed out. The ODCE is a statutory independent body. Its mother Department, the Department of Jobs, Enterprise and Innovation, has no responsibility or power of enforcement. The ODCE takes its own legal advice. There were gardaí attached to the ODCE in the beginning but they were not involved in the way this case was taken. The judge did point out that the most fundamental error was the way in which they went about taking evidence from the auditors of Anglo Irish Bank, who were both from the firm of accountants involved. He said that it was intended that their statements would be taken in the normal way by members of the Garda Síochána who were then attached to the ODCE. Instead, however, the statements were obtained through solicitors from a legal firm. The ODCE pointed out that it has now undergone substantial organisational change and that it was simply not equipped to undertake parallel investigations on the scale involved. I want to say this: I have not spent the past six years as head of Government and making very difficult decisions only to hear again now the allegation in respect of white-collar crime that people can walk away, that nobody is guilty and that nothing is being done about it.	spk_2
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	Let us, as a Parliament, decide what we must do with an organisation like the ODCE. I can confirm that when the Minister for Education and Skills, Deputy Bruton, had responsibility for jobs, requests by the ODCE to his then Department for resources were granted. Now I find that the ODCE says it was simply not equipped to take parallel investigations on the scale involved. I can confirm that the Minister has asked the Director of Corporate Enforcement for a full report, including on the role of all professionals involved in this case. That report will cover the issues involved since 2008 when this case commenced - almost ten years ago. Nothing is ruled out. When Deputy Catherine Murphy had her full group, she put forward a proposition for a statutory standing body in the Dáil to deal with matters of corruption and so on.The Minister will bring this before Government in due course. The Government will consider it next week, but I want the Minister to carry out an absolute review of what happened. It is not good enough. I agree with Deputy Micheál Martin. We cannot have a situation where an independent statutory agency that does not take legal advice from the Office of the Attorney General proceeds on its own and seeks resources from the Department of Jobs, Enterprise and Innovation. Despite provision of the latter, this trial collapsed. We know why the first trial collapsed.	spk_4
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	We heard the condemnation of a judge yesterday who had said that this case cannot proceed any further.	spk_6
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	The Government will consider the matter on Tuesday next. The Minister will bring her report in due course. I would expect representatives from the ODCE to go before the relevant Oireachtas committee as well.	spk_8
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	Yes, the Minister will come before the Dáil, make a full statement and answer all questions in so far as she can at this point. Two things are important in this instance. First, the ODCE is an entirely independent statutory authority. Therefore, it is not subject to Government direction. Second, the trial was under way. While concerns were being raised, it would not have been possible to interfere with a trial that was under way in the courts. The comments made by Judge Aylmer speak for themselves. They are an indictment of the ODCE. The ODCE had some success in 2014 and 2016. In April of this year, a person was arrested and charged with fraudulent trading based on an invoice relating to a fraud and entered a plea of guilty. I think that the ODCE looked for resources and expertise, in so far as I can understand this, and that those requests were granted. When the ODCE says that it was simply not equipped to undertake parallel investigations on the scale involved, one would have thought that there would have been a specific request for the capacity to take in necessary expertise or whatever, either through Government or from outside sources, to deal with parallel investigations. In any event, it was not possible for Government to intervene in any way in a pending court case and was not possible for Government to give directions to an independent statutory body. Since the current director was appointed, quite a number of changes have taken place. That does not deal with the fact that this case has gone on for ten years and is one of the longest and most expensive in the history of the State. The taxpayer has to pick up the tab here because the person who was acquitted yesterday has already been declared bankrupt. The Minister will come before the Dáil, make a statement, give a report and answer questions on this. She is to receive a full and detailed report from the Director of Corporate Enforcement-----	spk_15
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	-----and keep people fully informed -----	spk_17
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	-----as to the options that are open to us now.	spk_19
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	Deputy Adams makes the point that there was not a seriousness about the investigation. The point is-----	spk_22
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	-----that this office was set up to oversee companies and to deal with those that stepped out of line. It has its independence and statutory authority and therefore it was not subject, and is not subject, to direction by the Minister or the Government, although it was set up by the Government for a very specific purpose. When the current director was appointed with effect from August 2012, the ODCE's investigation on the FitzPatrick case had been completed and the file passed to the Director of Public Prosecutions. The scale and complexity of the investigation into the affairs of Anglo Irish Bank was unprecedented in the history of the State, as Deputy Micheál Martin pointed out. In light of the complexities of modern corporate law enforcement, the current director has overseen a number of organisational improvements in the ODCE.Those improvements include reorganising the structures of the office, recruiting additional expertise, most notably five forensic accountants, because clearly in the determination of the case in the first place the forensic analysis was not strong enough. A digital forensic specialist is due to begin with the Office of the Director of Corporate Enforcement in the coming weeks. Fundamentally, it has amended the investigative procedures used by the office with members of the Garda Síochána now taking the lead on all criminal investigations. This is where there has clearly been a weakness in the system. While the ODCE may deal with civil cases at a lower level, when it comes to serious criminal law, we need to be able to deal with it with serious criminal forensic intent. That obviously was not what was followed here, as outlined by Judge Aylmer in his comments yesterday. There have been a number of successful prosecutions. Clearly, the judge has made a decision. The trial is over and Mr. FitzPatrick is a free man. The taxpayer takes up the tab here. The Minister has requested a full and detailed report from the director of the ODCE. The Minister will come before the Dáil, make her statement and answer questions. The director is prepared to go before the appropriate Oireachtas committee. The Government will reflect on this next week and when the report from the director becomes available to the Minister, it will be published and made available for everybody. We need to reflect on the fundamental question here. 	spk_24
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	Is the ODCE fit to deal with the situation that might arise here-----	spk_26
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	-----or do we need far greater clarity and other expertise to be made available, either from Government level or elsewhere, to deal with complex criminal law? I am informed the European Space Agency supports over 2,000 high-tech jobs in Ireland, with increasing employment and funding when it is necessary.	spk_28
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	Judge Aylmer made the point the ODCE completely lost sight of the nature and extent of the evidence on guilt and innocence. It completely lost sight of what was involved. The Deputy said there is no robust legislation in place here. In 2014 two gentlemen were convicted for the giving of unlawful financial assistance by Anglo for the purchase of its own shares. In 2016 both of them were convicted for fraudulent trading on foot of a plea of guilty. The second conviction was for failing to maintain a bank register of loans to directors on foot of a plea of guilty. The law in those cases actually worked in respect of white-collar crime. The Deputy mentioned comments made by the then Minister in 2015.When the current director was appointed in 2012, the investigation of the FitzPatrick case had been completed. It is in the space before the current director was appointed that the judge made his damning comments in regard to the structure and management capacity of the Office of the Director of Corporate Enforcement, ODCE, at that time. I would expect that when Mr. Drennan appears before the Oireachtas committee, he will provide every detail necessary to point out the changes in structure that apply now. The question is whether the ODCE is now fit for purpose or whether we need to clarify where the criminal law kicks in.	spk_35
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	The Deputy mentioned that the investigative procedure should be thorough, accurate and convincing and everybody supports that.	spk_37
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	Clearly, the position that applied with the investigation carried out by the ODCE in the FitzPatrick case was none of those.The judge himself made the point, which is a damning indictment of the procedure that was followed here, that the ODCE had completely lost sight of the nature and the extent of the evidence in respect of guilt and innocence. Everybody before the Irish courts is innocent until proven guilty. Now, the longest running trial in the history of the State has collapsed, the central individual is now free and acquitted and the taxpayer must take up the tab. All of these issues - a lack of procedural capacity, lack of investigative capacity and lack of forensic analysis competence - were all evident in the structure of the ODCE prior to the current director being appointed in August 2012 where serious changes have taken place. The Minister will outline that to the Dáil and take questions on it. Director Drennan will be happy to go before the Oireachtas committee and have a serious discussion about it. The Government will reflect on this next week. The Minister will produce and publish the report when it is made available to her by the director. The Minister, Deputy Noonan, and the Government have already commented on the IPO in respect of a portion of AIB being sold on and being applied to the reduction of debt. He has already made the point that it is a paper transfer in terms of whatever the value of the 25% being offered amounts to. The Government is not under any pressure to deal with this because the question of infrastructure is one it is now considering in terms of the capital review. All of the extent of the capital programme at the moment is up to €42 billion between State agencies, PPPs and the Exchequer. Yesterday, I pointed out the scale of what is available that is as yet unallocated, which is now the subject of a review here. It is also important, as Deputy Howlin is well aware, that we do not want a situation where we apply so much money to infrastructure that all of the inflation costs then result and developers continue to make the rewards from all of that. It is much more important that the infrastructural needs are dealt with, and we are able to deal with these. Yesterday, both the Minister for Finance and the Minister for Public Expenditure and Reform were in Europe talking to the European Investment Bank about a number of major infrastructural projects, which can be accommodated through lending from the EIB at low interest rates long term. Issues have already been mentioned, like the development of the metro, like the development of the major motorway from Cork to Limerick and others where potentially there is a stream of income that can come from those to pay off those loans. I respect the fact that the House made a decision last week in respect of a matter in regard to AIB, but Deputy Howlin will also respect the right and the responsibility of Government to make its decisions, and this decision has been publicly announced by Government for quite a long time and will stand in the context of what Government is doing.	spk_39
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	I am glad the Deputy is using his office as leader of his party to talk to others internationally. That is part of an important negotiation in which Ireland has always been involved in order that others fully understand our position. It is applied in the case of Brexit and the main priorities for our country. I hope the Germans have listened carefully to what the Deputy had to say. We voted for the fiscal stability treaty.	spk_41
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	We voted for the rules here in a referendum, the only country to do so in the middle of a recession, and we voted 60:40 for that. The Deputy is right that it is not about the question of money being available; it is about the extent of how much we can spend. That is a very valid point, and I take that point. In the context of setting out what it is we can do in terms of infrastructure development, we need to consider that.	spk_43
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	For example, the Government put €5 billion on the table in respect of social housing and we are struggling to get local authorities to measure up to the requirements. We gave them the money to buy houses, to reconstruct houses, to build houses and to have private enterprise come onto public lands to build social housing. It is a real challenge.	spk_45
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	Many of the developments, such as the Gort-Tuam project and the Rosslare bypass, are under way. These are major developments. The point the Deputy makes about the extent of fiscal space and the capacity to spend money is an issue we are considering and will continue to consider. The question about AIB is a decision we have already made as a Government and we will follow through on it. The question of flexibility is a matter the Minister, Deputy Noonan, is dealing with all of the time.	spk_49
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	The Deputy is a decent man too. I respect his right to raise in the House any issues he feels strongly about. When the predecessor to this Government was elected, we were blocked out of all the international markets, bond yields were at 15%, the unemployment rate was 15.2%, we were haemorrhaging jobs by the ten thousands, and there was despair and disillusionment all over the place. Now, because of the sacrifice of the people, that has changed considerably. We are now able to borrow money for the State at less than 1%. The unemployment rate is down to 6.3% or 6.4% and is heading in the right direction. More than 225,000 jobs have been created since the Minister, Deputy Bruton, introduced the first Action Plan for Jobs. The Deputy referred to the recruitment of nurses. The Minister, Deputy Harris, has addressed this on a number of occasions. There are now incentives for nurses. Permanent contracts are offered to all new nurses coming out of highly specialised training here in Ireland. There are opportunities for nurses to return home to work in the hospital service here in Ireland. Not everybody will do that. Young people in all walks of life tend to move to other countries for experience in travel and to develop their skills. The Minister of State, Deputy McEntee, has been working very hard on the issue of mental health. Yesterday she went to the Linn Dara facility where only half of the 22 beds are occupied. During her visit she was given assurances that any patients discharged from the Linn Dara facility are children who are discharged for clinical reasons only. The HSE confirmed to the Minister of State that no young person will be discharged unless deemed clinically appropriate by their mental health team. Nobody is being discharged to allow a bed to be closed. The HSE has also assured the Minister of State that for patients who are discharged for clinical reasons, dedicated follow-on support is available from the community-based child and adolescent mental health services, CAMHS. They will continue to be provided as required on a routine basis. The Health Service Executive will also increase the capacity of the child and adolescent mental health day services during the summer to enhance the level of support available for those children and their families. The core issue facing the Linn Dara facility relates specifically to staff recruitment difficulties for mental health professionals, which unfortunately, as the Deputy has pointed out, reflects wider health system recruitment and retention issues. I assure the Deputy that the problem facing the Linn Dara facility does not relate to funding availability but to staffing availability. Intensive efforts are under way to increase staffing to allow more beds to be reallocated. The HSE is actively engaged in a recruitment process, with a number of staff due to support the service in the near future. I hope that will improve things. An allocation of €15.5 billion is now going into the health services. All nurses coming out of Irish training institutions are offered permanent contracts giving them the opportunity to work at home here in our own hospitals.	spk_51
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	I am very proud of the people of this country for responding to an unprecedented economic crisis in a way that has made us the envy of many in Europe and has left us with the fastest growing economy in the European Union for the past four years running.	spk_53
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	I admit that we have many challenges ahead but the changes that have been brought about have put the country in a much safer position than was the case previously.	spk_56
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Leaders' Questions	dbsect_2	No doubt Deputy Gino Kenny has spoken to many constituents who have been treated by the health service and who have nothing but praise for the doctors, nurses and attendants who looked after them. The problem has always been to get into the system and to have the capacity to deal with that. That is why the Government has treated the health service as a priority, why €14.5 billion has been allocated and why changes are constantly being made through primary care centres, home-care packages and the provision of community care teams to look after people. In respect of the payment situation the Deputy made for nurses, the same arguments are made for gardaí, members of the Defence Forces, teachers, public servants and others. Those talks are now beginning in full with officials from the Department of Public Expenditure and Reform and the trade unions. The Minister hopes to engage intensively in those talks now with a view to concluding them by the end of June, and getting an extension of the Lansdowne Road agreement where benefits were won and agreed with the unions involved. In respect of the matter relating to pensions, I will, when I leave this seat, continue to be paid as a backbench Deputy.	spk_58
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	It is a valid question. I read the reports to which Deputy Micheál Martin refers and, from what I understand, the perpetrator's family came from northern Africa in order to live in Manchester in England.That has been replicated in a number of other locations here. These savage acts of terrorism were carried out by people from local bases. When one considers any event, concert or major sporting occasion in any country or here, no matter where one puts the perimeter of security people must congregate and move to where the event actually takes place and this movement is always outside of that perimeter. I have looked at the situation and have called a meeting for 7.30 a.m. tomorrow of all the agencies in defence, justice, transport and health. We will look at the situation in Ireland. I was very impressed with the immediate response to the tragedy of the first responders in Manchester.	spk_65
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	The Deputy raised a couple of important points. When the O'Toole commission gets going it will look at security in policing. There is an issue as to whether or not we should have a security and intelligence unit as a separate structure and how it currently operates. We will reflect on that. It is important for the Government of the day to give assurance to people that everything humanly possible is being done and put in place to protect the innocent people and citizens of our country.	spk_67
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	We will do that and we will share the information as far as we can with the House because it is important to get this right.	spk_69
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	While we cannot proceed on the basis that everything is calm and rosy and that nothing could happen here, the levels of security are at moderate which means that it is possible but not likely.	spk_71
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	There is not any reason as to why that might change, but tomorrow I will meet with the agencies.	spk_74
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	I have always favoured a two-state solution in this respect. The Government has always said that the recognition of Palestine would have to be in the context of that recognition contributing to a two-state solution. This has gone on since 1948-----	spk_76
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	-----and this country has tried its damnedest on many occasions to bring about a situation where people can agree that there should be that two-state solution. Part of this is that Ireland has always said the recognition of Palestine is certainly quite possible, provided it leads or assists-----	spk_79
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	-----towards a two-state solution so that people can live normal lives and not have to put up with the constant barrage, either way, which is what they have to do at the moment.	spk_82
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	I thank Deputy Howlin.I am glad Deputy Howlin accepts the bona fides of the Minister in terms of the explanation he gave him. I will be meeting him after lunchtime and I will have that conversation with him and advise the Deputy further, later today.	spk_84
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	As I understand it, the Department of Health commenced its policy review of A Vision for Change, beginning with an evidence-based expert review of international evidence of best practice and of existing service development. This was completed in February of this year and will inform the next stage of the policy review process. A review of the Mental Health Act 2001 is also being progressed. I do not have the intended date of publication but I will advise the Deputy of it. She also asked about the oversight committee. I will come back to her on both of those issues, if I may.	spk_87
