pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	I do not dispute for a second that it is a sad reality that over 13,000 people will spend Christmas in emergency accommodation; in fact, I said so in my opening remarks. I cannot understand why the Deputy would try to claim I was saying otherwise because I did not. I also said what I thought was the solution, which is ramping up social housing, ramping up cost-rental housing and standing up to those who in their constituencies oppose things, particularly those such as Deputy McDonald who oppose one-bed apartments in their constituencies, because that is actually the area where the greatest shortages are when it comes to housing in this city. I appreciate the stories that she mentioned are real. They reflect people's lived experience. However, the survey I mentioned, which the Deputy mentioned earlier, reflects real stories - over 2,000 real stories.	spk_78
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	They are real stories that are representative of what is happening. I find more and more that when Sinn Féin spokespeople are on the radio and the TV and are talking about housing, they are not challenged at all when it comes to facts such as this. I hope that will change in 2024, namely, that when people go on radio and TV-----	spk_80
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	-----they are properly challenged.	spk_82
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	I will read it out again. Some 80% of tenants surveyed said they were positive or very positive about renting. For 70% their rent had either gone down or stayed the same.	spk_84
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	On affordability, 30% was the median amount of their monthly income people paid on rents. These are not just individual stories; these are 2,000 representative stories. I do not understand why Sinn Féin representatives when appearing on the media are never challenged with these things.	spk_86
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	The current situation in Gaza is intolerable. It is unacceptable that over 18,000 people have been killed so far, many of them children, and that the majority of the population of Gaza, about 2 million people, have been displaced. The death toll is shocking, and the relentless bombings and killing of innocent civilians must end. That is why I will continue to make the case in Brussels and elsewhere for an immediate and lasting ceasefire in order that humanitarian aid can get into Gaza, hostages can be released and citizens of third countries who want to leave are able to do so. I will continue to make the case that Europe needs to change its position on Israel and Palestine, to be less passive and to push for and demand a two-state solution in a way that we have not done in the past. I will be making that case strongly with colleagues on Thursday and Friday. The political and legal advice is clear that trade is an exclusive competence of the European Union and that decisions made on trade and sanctions can only be made on the basis of consensus or unanimity. As long as even one or two EU countries do not want to impose trade sanctions, it is not open to us to do so. That is the clear political fact for anyone who reads the treaties but also the legal advice for anyone who wishes to interrogate the matter. The UN vote yesterday is significant. We welcome it. Of nearly 200 countries in the world, over 150 voted for a ceasefire yesterday in New York. Only ten countries are now siding with Israel. What we are seeing unfolding in Gaza is an absolute disaster for the Palestinian people and they are experiencing terrible suffering. I do not mean the Hamas terrorists, I mean the civilians. The majority of people being killed are civilians and the majority of them are women and children. I also think it is a disaster for Israel because this will not bring them security and it will not bring them peace. It is very quickly losing support and sympathy all around the world. Even its closest ally, the United States, is, I believe, beginning to have second thoughts about what is unfolding in Gaza.That is a strategic disaster for Israel. The Israelis are making a huge mistake. It is not just about the humanitarian suffering that is being imposed on the people in Palestine; what the Israeli Government is doing is jeopardising the long- and medium-term security of the Israeli people.	spk_89
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	"The answer is ""Yes"". The legal advice is that trade is an EU competence. Suspending the EU-Israel Association Agreement and imposing any form of trade sanctions can only be done on a Europe-wide basis. That requires a consensus and unanimity among all 27 member states. That is the position. It is a political fact, and it is also the legal advice. I am happy to clarify that again in this Chamber. I am not sure quite how many times I have done so now. We believe the time has come for sanctions to be taken with regard to activities, particularly in the West Bank. The Tánaiste has been liaising with his counterparts in a number of other member states on this matter. One thing we want to - and work is being done on this - is impose restrictions and travel bans, particularly on Israeli settlers. I refer to those who are-----"	spk_91
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	-----causing huge difficulty for the Palestinian population in the West Bank.	spk_93
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	I refer again to trade sanctions. The only way it can be done is by means of EU competences, EU treaties, the law and unanimity.	spk_95
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	I thank the Deputy for raising this important issue. He is right to remember and recall the 700 people who were killed by the British Army in Northern Ireland and, indeed, those who were killed by loyalist terrorists. However, I want to be very clear; legacy should not be seen as a sectarian issue, because it is not one. It should not be couched in the terms of orange and green, or unionist versus nationalist. Let us not forget that nearly 3,000 people were killed by republican terrorists in Northern Ireland. I refer to the actions of the IRA and the INLA. I include in that the last Member of the Oireachtas to be killed, the late Senator Billy Fox, who was a member of my party. That is why unionists and unionist parties are also against the legacy Act. They do not believe these people should be allowed off the hook. They believe that if war crimes were committed in Northern Ireland or in this State, they should be prosecuted and those criminals should be punished, not honoured. In relation to the legacy Act, we will make a decision on this before the deadline in mid-January. The Government and all the main parties in Northern Ireland, victims and their representatives, church leaders and civic society have been consistently opposed to the legislation since it was first introduced. We are aware that many have called on us to initiate an inter-state case before the European Court of Human Rights in relation to the Northern Ireland legacy Act. The Government has received detailed and comprehensive legal advice from the Attorney General. This is an essential contribution to our consideration of the next steps. We are fully aware that the initiation of an interstate case would be a significant step that would have to be done on solid grounds. The Government is fully aware of the relevant timelines the Deputy has mentioned and of the fact that we need to take a timely decision on this matter before this House resumes sitting in the new year. We will continue to be guided by the best interests of victims and their families. It has been suggested that there is no alternative to the legacy Act. However, this ignores the 2014 Stormont House Agreement, which would have established a legacy framework that was supported by the Irish and British Governments, the main parties in Northern Ireland - with the exception of one - and civil society. In contrast, the legacy Act was introduced without meaningful consultation with those most affected, namely, the victims, civil society and the Northern Ireland parties. In addition, there was no genuine engagement with the Irish Government. This is very much out of keeping with the spirit of partnership that we believe underpins the Good Friday Agreement.	spk_102
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	We did try the diplomatic approach of persuasion and dissuasion-----	spk_104
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	-----as well as trying to encourage, cajole and convince the UK Government not to proceed with that legislation. I stand over that approach because if we have to take a harder line, we can at least demonstrate that we exhausted all other options before taking that line. That was the right approach for lots of different reasons. We will have to make a decision on whether or not we will take an interstate case before 15 January. The Attorney General's advice was clear on that. We will make that decision before 15 January.The Tánaiste and I have had some meetings with the Attorney General and others to work out the next steps but, obviously, any decision has to go to Cabinet before it can be announced in the House. One thing I would say to the Deputy, which is a sad truth, is that he may believe that by taking an interstate case the UK Government will back down. I am not sure if that is the case and it might in fact play into the hands of people in British politics who would see this as another reason for them to withdraw entirely from the European Convention on Human Rights and we have to bear that in mind too.	spk_106
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	I thank the the Deputy very much for that question. I am afraid to say that this is a problem all over the country and all of us have had this experience in representing our constituents, in meeting parents whose children are waiting far too long for the assessments they need and then, after that, the therapies they need. It might vary from area to area, or one community healthcare organisation, CHO, to another but it is a problem across the country and has been for quite some time now. There are a number of aspects to it. Part of it is the difficulty in recruiting sufficient skilled staff to meet the enormous need which exists. In response to that we have dramatically increased the number of training places so that more people are trained to take up positions, particularly as therapists and psychologists. It may take a little time for that to come on stream but it will happen. We have also introduced new assistant grades and have changed work profiles, for example, to bring more people into the service. There is a real difficulty with the assessment of need because there is a legal right not to therapies but to an assessment of need. While that was well-intentioned, it has had some unintended consequences. The courts have determined that an assessment of need is a very long process taking over 30 hours per child. That means resources that would otherwise be used to provide therapies to children is used in carrying out very long assessments of need that may not actually be necessary. That is a real problem which we have to try to work out in some way in consultation with the different NGOs and representative groups because if a child needs a particular therapy or treatment, it is often very obvious and it would be much better if they could get that right away rather than having to wait for an assessment of need which takes two or three days' work for an individual therapist.	spk_108
#LeoVaradkar	2023-12-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_12	I do not think that parents having to pay for therapies or assessments is the solution but I understand why many parents have to do that because they are waiting so long. There is a mechanism now by which the HSE can refund part of the cost of doing that and we want to expand that during the year but I do not think that is the solution on its own. It might help in some cases but it is something we are willing to do, which is to refund some or all of the costs where parents are effectively forced to go privately because they cannot get the assessment or therapy they need. On the UN convention, the last Government which I had the honour to lead, ratified the UN United Nations Convention on the Rights of Persons with Disabilities. It is the intention of this Government to ratify the optional protocol and we will do that. Getting back to what I said earlier, it is a mistake to think that the legal rights or UN conventions build houses or provide therapies. They do not. They become another basis for litigation and very often that ties up the staff resources and budget of the State in defending litigation and paying damages. We need to be frank with each other and with people about that. Creating legal and constitutional rights does not train nurses or build houses. It does not mean that there are ten therapists there where there used to be five and, in fact, it can actually backfire sometimes. That is because time and resources then get diverted into managing litigation, in paying lawyers and damages, rather than being spent on services.	spk_110
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	I thank the Deputy. At the outset, I want to say I am proud that we have welcomed 100,000 Ukrainians to Ireland. That has been done at a time when their country is being attacked and invaded. All 27 countries of the European Union, including Ireland, opened their doors to people from Ukraine. Some of us opened our houses to people from Ukraine. Roughly 100,000 people have fled Ukraine and come to Ireland, of whom we think approximately 80,000 are still here. Of course, they continue to come. I want to say clearly that Ukrainians who are fleeing the war in Ukraine will remain welcome in Ireland, just as they are welcome in every member state, all 27 countries, of the European Union. That is not going to change. However, we have decided to bring what we offer Ukrainians fleeing here into line with what is offered in other western European countries, very often countries that have not welcomed as many Ukrainians as we have per head of population. That will require legislative change. The legislation will be published in January and, with the help of these Houses, will be enacted by the end of January. Those changes will come into effect at that point. At this stage, the changes to which I refer have been well flagged and well discussed for several months. People know these changes are on the way. Under the new arrangements, anybody arriving from Ukraine and seeking temporary protection will be provided with State accommodation, just as they are now. However, we can only guarantee up to 90 days. During that 90-day period, people here will be paid €38.80 per week as a subsistence allowance. There will be an additional €29.80 per child per week.This is in recognition of the fact that accommodation is being provided, as well as heat and light. This is money that being provided for daily expenses, and that will be for 90 days. During that period, we will work with them, with NGOs and others to assist them to find their own accommodation. Many different possibilities arise, including: taking up employment, where possible, which many Ukrainians have done and have provided their own accommodation; pledged accommodation; or staying with people they know in networks. Any solution we can find for them, we will. Once the 90 days are up and if people move out then, or even before then, they will be assessed for social welfare as Irish citizen would be or any EU citizen who satisfies the habitual residence clause. This includes eligibility for rent allowance but not for not the housing assistance payment or social housing. As we all appreciate, this is a very difficult situation. This is the biggest movement of people that has happened in Europe since the Second World War. Between 6 million and 7 million people have left Ukraine. A proportion of those, approximately 100,000, have come to Ireland and we have been able to accommodate them. There are over 10,000 Ukrainian children in our schools and over 10,000 Ukrainians working in our economy, with about 70,000 of them in some form of State-provided accommodation. However, accommodation is scarce and the numbers coming in remain very high. We are making this change with that in mind, recognising that other European countries have acted similarly and have changed what they offer over the course of the past two years. We are now following suit.	spk_2
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	We are confident that we will be able to provide that State accommodation for the 90 initial days to give people who come here from Ukraine a chance to establish themselves and a chance to find their own accommodation and their own employment - whatever they can manage to do. Some of that accommodation already exists across the system. As I mentioned already, people from Ukraine who have moved into State accommodation do not always stay there. Some have moved on to find their own accommodation while others have moved on to other parts of the European Union, so accommodation does become free in the existing former hotels and bed and breakfast accommodation. We also have the modular homes which the Office of Public Works is building and the refurbishment programme, which is taking old buildings and bringing them back into use as accommodation. All of that will continue. We have already managed to find accommodation for over 70,000 Ukrainians. Some of that will be the same accommodation, as people move out, but we will, of course, need to source additional accommodation as we have done for the past two years. In a crisis situation like this, I appreciate that the perfect is the enemy of the good. We need to use any accommodation that we can find. In many cases, it will be former hotels, former bed and breakfast accommodation and refurbished buildings.	spk_4
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	As I said in the House previously, climate change is the biggest threat facing humanity at present. We have to be the generation of politicians that turns the tide on climate change and biodiversity loss. We can do that in many ways, first, by reducing our emissions. Our greenhouse gas emissions are falling, although not fast enough. However, greenhouse gas emissions  What is required is a system change. I agree with that call. We need to change the way we generate our electricity, the way we heat our buildings and the way we travel. We need to change our food systems too. That will take time and investment. Changing systems that took generations to build up in a decade or two is an enormous challenge, and one that will take time and require a lot of investment. Mary Robinson has said we are in a very pivotal moment when it comes to climate action. We are on the verge of an irreversible climate catastrophe and, at the same time, we are on the verge of inventing and deploying all the technologies we need to make sure this does not happen. That is the challenge before us. We have gone up and down the index the Deputy mentioned a few times through the years.I think it is done by an NGO. I do not think it is an official UN or COP index. NGOs have lots of indexes, as the Deputy knows, and they are entitled to have them. The Deputy mentioned a treaty. When it comes to any treaty we would, of course, have to see it. We would have to have the legal advice of the Attorney General. Ideally we would have to be involved in negotiating it. Generally if this country adopts a treaty we would be involved in some way in negotiating it. I am not sure this has been the case but we will certainly take a look at it.	spk_6
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	As the House will know, the Minister, Deputy Ryan, is currently in Dubai.	spk_8
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	He is representing Ireland and is also one of the lead negotiators on behalf of the European Union-----	spk_10
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	-----on this critical issue of climate action and climate finance. I do not know which countries are competing for COP 29, to be very frank. We would certainly prefer that it be in a country that has a good record on climate action rather than one that might be resisting climate action. I am not sure which countries are offering to host at this stage. The EU's position and the one that Ireland is advocating for at COP is that climate should be at the centre of all financial and economic decisions and that international financial flow should be consistent with the aim to keep global temperature increases as close to the 1.5° as possible by 2030. We have been to the forefront of negotiations on loss and damage and I was happy when I was at COP to announce €25 million towards the newly established loss and damage fund. This is one of the highest per capita contributions of any State. As I mentioned earlier, we have also committed to €225 million per year in climate finance by 2025, which is a doubling of our previous commitments. We are on track to meet that.	spk_12
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	TDs and Senators are free to make up their own minds on these matters. I will not be attending. I have a long-standing and prior commitment to attend the Christmas carol service in the seminary in Maynooth this evening and that is the event I will be attending. It is up to other people to decide what they want to do this evening. I restate my belief that the current crisis in Gaza is unbearable. The provision of more offensive weapons for Israel, Hamas or any other protagonist in this conflict is not part of the solution. The death toll is now truly shocking, estimated at around 18,000 people, with 1.9 million people displaced. It is difficult to know when we last saw military suffering on this scale. Perhaps it was the Iraq war or the war in Syria. Some people suggest not since the Vietnam war have we seen such violence being inflicted on a civilian population. The UN Secretary General and humanitarian agencies say we are facing an imminent humanitarian catastrophe which could involve starvation and the spread of diseases we have not seen in this country since medieval times. There must be an immediate and sustainable humanitarian ceasefire. The relentless bombings and the killing of innocent civilians must end. Ireland has condemned the attack by Hamas and other militant groups on Israel and the devastating loss of life it caused. We restate that condemnation. There was no excuse for it. While Israel has the right to defend itself, it must be exercised within the parameters of international humanitarian law and we do not believe this is happening. On Monday I co-signed a letter with the Prime Ministers of Spain, Belgium and Malta to European Council President Charles Michel, asking for the EU to call for an immediate humanitarian ceasefire. I will press that case at the European Council on Thursday and Friday. The Tánaiste did so at the Foreign Affairs Council yesterday and also sought that the European Commission examine the EU-Israel Association Agreement given the severity of the crisis, with particular regard to the human rights clause, recognising that any proposal to suspend the agreement would require consensus or unanimity at EU level. Most EU member states have called for additional sanctions against Hamas, which we support. Many other member states have called for sanctions and travel bans against violent settlers in the West Bank, and we have joined those calls as well. More than 250 people have been killed in the West Bank since early October. The West Bank is not controlled by Hamas. Those deaths are at the hands of Israel and should not have happened.	spk_14
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	Ireland deeply regrets the failure of the UN Security Council to agree a resolution calling for an immediate humanitarian ceasefire, the protection of civilians and compliance with international law, the immediate and unconditional release of hostages and urgent humanitarian access. This resolution was co-sponsored by no fewer than 99 UN member states, yet it was not adopted as a result of the veto being used. The resolution had the support of 13 of the 15 members of the Security Council, including France, which is an EU member state. Regarding the actions we are taking as a State, as I mentioned we are among a group of European countries that is calling for a ceasefire. I will make that case in Brussels on Thursday and Friday. We support further sanctions on Hamas but also the imposition of sanctions on violent settlers in the West Bank. We have called for a review of the EU-Israel association agreement, taking into account the human rights clause, and we are also providing additional funding for the International Criminal Court, which is the body that could issue arrest warrants. It must be allowed to carry out its investigation without political interference.	spk_16
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	Tusla has an extraordinarily difficult job. The people who work in Tusla are very committed and do work which I think very few of us in this House would be willing to do. They look after children who have been abandoned and abused by their parents, have come to this country unaccompanied and have endured horrific neglect and abuse. It is totally wrong-headed to in any way try to blame the staff in Tusla or the agency for that. They are the ones trying to help the children who have suffered and experienced these things. They are not the cause of the problem, they are the ones trying to help to put things right. We should not lose sight of that. It is a very difficult job for which the outcomes can never be as good as we would like. It is an accountable body established under law. It used to be part of the HSE but is no longer - it is a dedicated agency in its own right. It has a board and is accountable to the Minister for children, and also to the Oireachtas through the joint committee. I know it regularly comes in for hearings and to answer questions. The Deputy mentioned that social workers are accountable to CORU, the regulatory body for that agency. The Deputy mentioned Jonathan Irwin at the outset of his remarks. I join the Deputy in recognising his life and contribution and extend my condolences to his wife, friends and family. He was a fine man. I did not always agree with him but I know he always had the best intentions. One area he worked on closely when I was Minister for Health was reforming the rules around medical cards for children with profound disabilities. At the time, it was means tested. We changed the rules so that any child with a terminal illness who was end-of-life, and any child with a severe disability who was in receipt of a domiciliary care allowance payment, automatically got a medical card regardless of their parents' means and incomes. That was a significant change made at that time. He contributed to that change in policy. I want to recognise that in the House today.	spk_18
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	Decisions regarding custody are made by the courts. Our courts act independently of Tusla and of the Government. The court hears both sides of the argument, hears the case and looks at the evidence, and-----	spk_20
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	-----then it makes a decision. It is not the case that judges always make the right decisions.	spk_22
#LeoVaradkar	2023-12-12	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	Nobody always makes the right decisions but they do it on the basis of the evidence and arguments they hear.	spk_24
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank Deputies for their remarks. Deputies Doherty and Bríd Smith asked for a debate on health and raised the issue of health funding. The Cabinet approved a Revised Estimate for the health Vote earlier today. We are allocating an additional €92 million to health, which will include funding for new drugs in 2024 and for the fair deal scheme to make sure we do not see an increase in delayed transfers of care within our hospitals. That is in addition to the Supplementary Estimate agreed only a few weeks ago. Deputy Bacik asked about a debate-----	spk_37
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	-----on funding for the LDA. There will be additional funding to allow it to accelerate its programme, including important projects like Donore Avenue, for example, formerly St. Teresa's Gardens. The exact amount is yet to be determined. I assure Deputy McNamara that we are very keen to have the mayor of Limerick Bill enacted. We want to have the election in June. I believe the office will be a success. I want to make sure it is well funded, is a success and becomes an example for other counties and city regions to follow. As is often the case with devolution, it is important to set up the office and we can then add further powers at a later date. That was done with devolution in other areas.	spk_39
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	Adequate time will be provided for the debate. I am sure of that. I again point out to Deputies calling for debates on certain matters that the Opposition has at least two dedicated slots every week but that it did not choose to prioritise health this week.	spk_41
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	There is not one.	spk_43
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	The debate will be adjourned if it is not concluded.	spk_48
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	Ireland wants the EU to utilise its influence on Israel and the proposal for targeted sanctions against violent settlers, as well as Hamas, is now a matter of discussion at EU level. On Monday at the EU Foreign Affairs Council, the Tánaiste asked for the European Union to examine the EU Israel Association Agreement given the severity of the crisis in Gaza. However, any proposals to suspend the association agreement would require consensus or unanimity and the conditions for that do not exist.	spk_55
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy and she is absolutely correct to say that comparisons are difficult to do from member state to member state, given the different costs of living and social services which are available. Obviously, education will remain available to children coming from Ukraine as will the provision of medical cards. There is an entitlement to social protection, once the 90-days in State-provided accommodation runs out, or, if they leave prior to the 90 days, that protection will also kick in. I do not think that we have ever said that 30% of all Ukrainians who came here were secondary movements; it is 30% in recent weeks or months. I will see if we can get that data for the Deputy. We have a table which compares what is on offer in different member states and we will also provide that.	spk_57
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy. I think he is mistaken, or perhaps whichever NGOs are briefing him are mistaken, as we have called for a phase-down, followed by a phase-out, of all unabated fossil fuels. That is the position of the Irish Government and indeed of the European Union, which the Minister, Deputy Ryan, is advancing in Dubai as we speak. We would have to look at any treaty. I have not seen this treaty. I have been lobbied about it, but nobody has produced to me a copy of this treaty. Generally, when it comes to any treaty, we would expect to be involved in the negotiations of it. It is not good practice to hand a treaty to somebody and ask them if they will sign it. They are supposed to be included in the negotiations first, at the very least.	spk_59
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy. I had an opportunity to visit Leitrim village yesterday and witness at first hand the damage done by the tornado. Having visited many places that have experienced a disaster, it was more reminiscent of an explosion than what you would expect to see from flooding, for example, or other events. It was discussed briefly at Cabinet today but there was no memo. What will be in place for the people in Leitrim is exactly what was in place for the people in Wexford, that is-----	spk_61
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	It is the following-----	spk_64
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	It is the following three things: the humanitarian scheme that is being opened by the Department of Social Protection, and community welfare officers were there yesterday; microfinance, a loan for business people until the insurance comes through-----	spk_67
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	-----and, finally, additional funding for the local authority for any repairs that may be necessary to the public realm. Those are the three things in place for both Leitrim and Wexford.	spk_72
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy. I understand this is a matter for the Revenue Commissioners. It is a Revenue interpretation. I will let the Minister for Finance know the Deputy raised it and ask him to respond to the Deputy directly.	spk_75
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy, who has raised a number of important issues. It would not be right to make commitments on the floor of the Dáil, but I will certainly speak to the Minister for housing about the matter and ask him to get back to Deputy Pringle directly.	spk_77
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy. What is usually done is the Department of Education looks at the child benefit stats to assess the number of places needed for primary school and then looks at the numbers in the primary schools to work out how many are needed for the secondary schools. From experience in my constituency, it can sometimes appear there is a very large shortfall in places, but once children are matched and those who may have two or three places accept one and not the others, a lot of places become free and that number comes down dramatically. However, I am not saying that is the case with Athenry because I do not have the details on it. I will ensure the Minister, Deputy Foley, knows it was raised and perhaps she will come back to Deputy Cannon directly.	spk_79
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy for raising the important of issue of special needs in Gorey. I do not have up-to-date information on the unit but I will make some inquiries with the office of the relevant Minister of State, Deputy Madigan, today and come back to the Deputy as soon as I have more information.	spk_83
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy. There were quite a number of questions there and I will not be able to answer them in the time allowed. I offer my sincere condolences to Aoife's family on their tragic loss. I understand the HSE has received the review in recent days and is considering the serious and significant issues that arise. Its representatives have offered to meet the family privately to discuss the matter further. There has been considerable investment in University Hospital Limerick in recent years. Since this Government came into office, an additional 150 beds have been opened across the group, with 98 of them in UHL alone. Work is under way on a new 96-bed inpatient block. That is under way. There have been increases in budget and staff, and a close eye is being kept on management and clinical leadership because both are as necessary as resources when it comes to reducing overcrowding.	spk_85
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy. I have not had the chance to read this particular report but certainly what the Deputy has described is deeply worrying and concerning. HIQA has a number of options it can take, including a closure order, for example. However, I should take a look at the report before saying any more.	spk_87
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy for raising the issue of the former Ashbourne House Hotel in Glounthaune. I know the Minister, Deputy O'Gorman, is familiar with the issue and the concerns that have been raised. We are in a difficult situation whereby we are trying to manage accommodation on an almost daily basis. We are trying to move people from places to free up spaces for others. I can ask the Minister or members of his team to talk directly to the Deputy to see what options might be available.	spk_89
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy. We keep all these things under constant review. No matter what income limits are designed, there will always be people just above that limit. No matter what rent is set, there will always be some people who can and cannot afford it. No matter where those levels are set, the same problems and challenges will arise. I should say that the whole point of cost rental is that it is cost rental. The rent must be able to cover the cost of building the building itself and not without a profit.	spk_91
#LeoVaradkar	2023-12-12	dail	33	An tOrd Gnó - Order of Business	dbsect_3	On the Citizens' Assembly on Drugs Use, I have not received the report yet. The practice would be to present it to the Cabinet and the Oireachtas and then refer it to an Oireachtas joint committee for further consideration. I am not sure whether that would be the committee on health or on justice, or both in the circumstances, but we will make that decision once the report is received. I would usually meet the chairperson as well and have a chance to talk through the report. On Deputy Carthy's question, we are in discussions with like-minded EU states in relation to Gaza, Israel and Palestine. We are very strongly of the view that any action, if taken, needs to be on a multilateral basis and not unilaterally to be effective.	spk_102
#LeoVaradkar	2023-12-12	dail	33	Climate Change Negotiations	dbsect_9	I propose to take Questions Nos 1 to 13, inclusive, together. The Cabinet committee on social affairs and public services oversees implementation of programme for Government commitments in the areas of social policy and public services. The committee covers a range of topics, including immigration and integration, with a particular focus on equality and public service reform. Other topics covered by the committee include sport, social protection, arts and culture, justice issues such as policing reform, community safety, and domestic sexual and gender-based violence.  The committee has met on six occasions this year to discuss the proposed referendums and has considered detailed policy papers prepared by the inter-departmental group and incorporating extensive legal advice provided by the Office of the Attorney General. The Cabinet committee on social affairs and public services last met on 20 November and will continue to meet in the period ahead. In addition to meetings of the Cabinet committee, I have regular engagements with Ministers at Cabinet and individually to discuss issues relating to their Departments.	spk_104
