pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	I do not object to Deputy Martin's request. It would be good if, at an appropriate time, Members had an opportunity to contribute to a debate on disabilities and hear directly from the Minister of State, Deputy McGrath, regarding the efforts and improvements being made in this area. I will be happy to facilitate Deputy Martin.	spk_76
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The Deputy makes the point that this is a matter of rights. While it is a matter of rights, it is also a matter of procedures and follow through. We could have ratified the convention without being able to fulfil what it means. In this country, we have always taken the view that we deal with the legislation, put it through and implement it and then ratify conventions so that we can stand over them and say we ratified a convention because the necessary legislation was in place. I have answered questions in the House about this issue for a number of years. A suite of legislation had to be passed. Believe me, the Minister of State, Deputy McGrath, has raised this matter at Cabinet on a number of occasions and we are coming close to reaching a conclusion. That is the story. I will have the Minister of State respond to the House on this matter. It is not a case of dragging heels but getting the legislation through properly - the last piece of it is quite sensitive - and then ratifying the UN convention in order that we can stand over it.	spk_78
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Deputy Burton is well aware from her time as a Minister of what happens here. These are recommendations from the European Commission. Obviously, the Government takes these things into account but as we speak, the Ministers for Finance and Public Expenditure and Reform are meeting in Brussels with the European Investment Bank about the very issue of infrastructure in order that a proposition can be put forward by which funding and a stream of income resulting from major pieces of infrastructure can be put forward. Elements of that would be, for instance, the metro for Dublin or, for instance, the major motorway required from Cork to Limerick, in respect of which a stream of income would come to fund loans for those propositions and more to follow. Deputy Burton is well aware that there is a €42 billion programme for infrastructural investment here. The review of the capital programme out to 2021 is currently under way. The AIB situation has been referred to by the Minister for Finance on many occasions, a Cheann Comhairle. That is a paper exercise. When the testing of the 25% share sale is gone through, that will be used for debt reduction. The Commission is entitled to make its views known, as it has. It has made its views known on Apple and it has made its views known on other things, but the Government would be very careful to manage prudently our economic affairs in the interests of our people-----	spk_80
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	-----leaving us room to have infrastructure development. Deputy Burton does not want a situation in which we have an oversupply of money going into it, where construction inflation results and where developers reap the rewards. We need to have a balance between what we put in and the output that we get.	spk_82
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Gabh mo leithscéal.	spk_84
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	I do not want to comment on court announcements made in respect of any particular case.	spk_88
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The judgment will be given tomorrow, the jury has not been discharged and I do not wish to make any comment, or cannot make any comment, on that. Obviously, in terms of party politics, there are contests that take place at different times for positions of responsibility. The Government has a programme here, and we refer to that programme, which is set out and agreed, for support both from inside Government and from outside Government. One of the issues that has arisen in respect of the Garda, for instance, is for it to have access to the Workplace Relations Commission, WRC, and the Labour Court. The legislation that is being drafted for that will take into account some serious matters that need to be considered, one of which is what the Deputy refers to, but that is an element of what Government is doing here and willing to do in respect of giving the members of the Garda full representation and hearing at the WRC and the Labour Court. There are consequences and there are issues that need to be dealt with, and they must be addressed in some detail when the Bill comes before the House.	spk_90
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	That Bill is currently going through the House and is due for a Second Stage debate here tomorrow. I am sure that Deputies from all over the House and different parties will have their opportunity to have their say in detail about this.	spk_92
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	This is being taken on Private Members' tomorrow evening, as Deputy Connolly is aware. Caranua is an independent statutory body that provides a range of approved services in the areas of health and personal social services, education and housing services for applicants. It began accepting applications from former residents in January 2014. It has expended some €60 million in support of 4,000 individuals.	spk_94
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Yes. The Minister, Deputy Bruton, announced a consultation on-----	spk_96
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	-----proposed draft terms of reference for a review of eligibility for Caranua.	spk_98
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Maybe the Minister might like to respond to the particular question that Deputy Connolly raised.	spk_100
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	This is an important issue for the patients and the families involved. It is not just a question of general legislation. I will have the Minister respond directly to the Deputy.	spk_103
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Deputy Ó Broin raises an important point. Obviously, others have had reductions, but we do not hear about those too often. The heads of this Bill were cleared in April by Government. There has been quite a deal of discussion between the Attorney General's office and the Department. I expect that when the Bill comes before the House and is cleared for discussion, that the intent will be to have a comprehensive response to a situation that I know causes difficulties where increases in rates occur.	spk_106
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	It is not a matter of legislation. There has been a substantial increase in the number of planning permissions applied for and granted, and these apply in all cases. Clearly, local authorities and the transport authority have an issue in respect of more exits on national routes. We have had occasions in the past where roads have lost their national secondary or primary status because of the incidence of new exits - traditionally through section 4 notices - given that there is a matter of road safety involved where that happens. That is a matter for discussion between local authorities and the transport authority. In respect of the planning guidelines, obviously, any couple or individual applying for planning permission in the Deputy's county or anywhere else goes through a preplanning discussion with their local authority. It is not national guidelines that are imposed in the vast majority of cases. This can be seen in the rate of increase in the number of planning applications applied for and approvals granted, which is substantial.	spk_108
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The Minister for Public Expenditure and Reform is in Brussels today. I am sure he will have no objection to a discussion on the mid-term capital review, in respect of which work is under way.	spk_111
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	I think these are publicly available in any event but I do not expect the Minister will have any objection to that.	spk_113
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Given that these are matters of public issue in any event, I do not see any reason for secrecy about priorities that are deemed important by Ministers. I will have that matter taken up with the Minister for Public Expenditure and Reform.	spk_115
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The Deputy raises two issues. One is in respect of the Bill, which is on Committee Stage in the Seanad. While it has not yet come to the Dáil, it will do so in due course. Obviously, Members will have an opportunity to voice their opinions on it. The second point the Deputy raises relates to the statistics that are produced. In the context of statistics involving the Garda Síochána, there is an analysis going on in respect of another element of the statistics, which I expect will be quite detailed, and that can be followed through with regard to these statistics also. Unfortunately, domestic violence is an issue in Ireland. It causes havoc for families and family relationships, with a particularly dramatic and traumatic impact on children.	spk_117
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	That is not a matter for legislation; it is a matter for decision by the Minister for Agriculture, Food and the Marine. I will have him respond to Deputy Collins. He is well aware of the details of the matter.	spk_119
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	"I agree that farmers went out of their way to attempt to deal with the consequences of these fires. I deplore the actions of those who started these fires in the first instance. They were obviously unable to contain what happened afterwards and this resulted in massive destruction to property, assets and value, and also in terms of the impact on wildlife and nature in so many ways. For those who have been victimised by these acts of arson, if that is what they were, we cannot expect them to have the State suddenly say, ""You are responsible for this yourself"". If the land is blackened and the trees burned and if people's assets are decimated, I think it is an issue that needs to be looked at with some degree of compassion and consideration. It is a valid point and we will consider it very carefully."	spk_122
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The intention was that the scheme would be operational and effective from September of this year. The heads of the Bill and the general scheme were approved by the Government on 20 January 2017. The joint Oireachtas committee met on 8 February for pre-legislative scrutiny and its report was received on 23 February. On 22 February, the Department of Children and Youth Affairs received formal notification from the Office of the Parliamentary Counsel that a draftsperson was assigned specifically to work on the affordable childcare scheme Bill. The Office of the Parliamentary Counsel and the Department of Children and Youth Affairs started work together on the drafting of the Bill in March and this work is ongoing. No date is yet confirmed for when the drafting of the Bill will be complete. Nonetheless, the Government is conscious of the position and wants to make arrangements so that payments under the scheme will become effective in September. This is quite a complicated Bill and the timeline is tight, but it is hoped it can be met.	spk_124
#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The intention here is clear. I will have the Minister, Deputy Bruton, respond directly to the Deputy.	spk_126
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I propose to take Questions Nos. 1 to 6, inclusive, together. The Cabinet committee on infrastructure, environment and climate action has met on five occasions since it was reconstituted in June 2016. The last meeting of the Cabinet committee took place on 15 May 2017. The next meeting of the Cabinet committee will be scheduled shortly.  My Department provides the secretariat to the Cabinet committee on infrastructure, environment and climate action and chairs the associated senior officials' group. The Cabinet committee oversees the development and delivery of key infrastructure and associated policy, including oversight of relevant commitments in A Programme for a Partnership Government. In addition, the committee addresses the climate change challenge in terms of domestic policy and in relation to Ireland's EU and international obligations.	spk_133
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	As the Deputy rightly points out, under the mid-term review, the Government will confirm the allocation of the additional €5.14 billion committed for capital investment. Following commitments made in the budget for 2017 and the increase in funding for housing, there is approximately €2.65 billion in uncommitted additional capital through to 2021. Submissions from the Departments are being received by the Department of Public Expenditure and Reform. Public consultation was undertaken in April to inform the view of the capital plan. The Department of Public Expenditure and Reform will assess the submissions received from Departments and make recommendations to Government in the third quarter of 2017 to inform the Government's final decision on revised capital allocations to be announced in the context of the budget for 2018, which will obviously take place in October. The review of the plan will take place in two stages. Phase 1 will be a focused review of priorities, aimed primarily at advising Government in the context of budget 2018 on how the additional capital funding committed by Government should be allocated over the remainder of the plan.Phase 2 will assess and report on the framework required to underpin longer-term analysis of Ireland's infrastructural planning needs. In my address to the Institute of International and European Affairs, Ireland at the Heart of a Changing European Union, I reaffirmed that the national planning framework for spatial planning due to be finalised later this year will be complemented with a longer-term ten-year capital plan.	spk_140
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Could Deputy Nolan repeat the question please?	spk_142
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Which element of the Mahon tribunal is Deputy Nolan talking about?	spk_144
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	In respect of the capital expenditure programme, the six-year capital plan published in 2015 set out an Exchequer capital spend of €27 billion. Including the wider semi-State sector and public private partnerships, the total State-backed capital investment is €42 billion. That will support more than 45,000 construction-related jobs. A Programme for a Partnership Government committed to additional capital investment to be allocated in areas such as transport, housing, broadband, health, education, flood defences etc. on the basis of the outcome of the mid-term review of the capital plan. In the summer economic statement of 2016, the Government committed to an additional €5.14 billion in Exchequer capital funding over the period 2017 to 2021. Clearly, the programme for capital investment is very extensive at €42 billion, including all of the different elements of the sector.	spk_146
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I note Deputy Boyd Barrett did not set out the percentage sought. One does not want every development to be-----	spk_150
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	The Deputy cannot have that. Is Deputy Boyd Barrett saying we should put all 8,000 social housing residences on one site?	spk_152
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	He does not believe that.	spk_154
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Social and affordable housing is different to social housing.	spk_156
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Is Deputy Boyd Barrett suggesting that 8,000 social houses should be put together on one site in Dún Laoghaire or anywhere else?	spk_158
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Deputy Boyd Barrett knows that is not the way it should be, and that one needs a mix of housing types spanning social, affordable, private and so on. There are more development sites for social housing in Dún Laoghaire than the Cherrywood site.	spk_160
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I think the essence of the Deputy's question is whether we can change the balance of the extent of social housing on the site.	spk_163
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I assume the Cherrywood development has already been designed and agreed to achieve a mix of 8,000 residences of various types in an area where there is a massive demand and there has been a lack of supply of housing for some time.	spk_165
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	The mix of social housing was not decided by the Government. Deputy Boyd Barrett wants more social housing but others might want less and some might want 100%.	spk_167
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I will bring Deputy Boyd Barrett's query to the attention of the Minister for Housing, Planning, Community and Local Government.	spk_169
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Not at all.	spk_171
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I think Deputy Martin has some experience of that himself. It is always difficult to get PPPs that work effectively and that can be streamlined to a point where they deliver well. The bundles of secondary schools, of which the Deputy had some experience himself in his time as Minister, have evolved to a very presentable, effective way of delivering high-class building in a short time. As far as I am aware, they have all been under budget and on time. Some of the schools I have been in are enormous and provide every conceivable facility for people to do their job. The role of the committee is to drive the development and the delivery of key infrastructure and associated policy, including the role of NewERA in support of sustainable economic development, job creation and better quality of life. It plays a role in overseeing Ireland's transition to a low-carbon economy, including co-ordination of international negotiations, obligations on energy and climate change and provides oversight of relevant commitments in A Programme for a Partnership Government. As I indicated previously, there is a €42 billion programme involving 45,000 construction jobs. I was talking to some of the developers and operators recently and I was informed that construction on the Gort to Tuam motorway scheme and the New Ross bypass are under way. I think the Gort to Tuam motorway is ahead of time and will make a major impact.	spk_173
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	The new-----	spk_175
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	It has not come before Cabinet yet but I think it will shortly.	spk_177
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	The €42 billion plan is the one that is under review at the moment, in respect of the €5 billion to be allocated, but the expanded version of that dealing with PPPs and other sectors brings it to €42 billion between now and the mid-2020s.	spk_180
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Deputy Ryan will be aware of the public consultation that took place on the draft national mitigation plan, and which closed on 26 April with 124 submissions received. A number of important issues were raised regarding the adequacy of the current policy responses and the clarity of national sector plans in meeting Ireland's national and European targets. The Departments are working with the Department of Communications, Climate Action and Environment to review the submissions with a view to strengthening the draft plan ahead of its presentation to Government next month. The Minister, Deputy Naughten, is establishing the advisory group - and Deputies are aware of this - to guide the activities of the national dialogue during its initial two-year phase. That membership will be drawn from public, private and NGO bodies. The first meeting of the advisory group is to take place in June this year. The group will be supported by a secretariat within the Environmental Protection Agency, which will also manage the administration of the dialogue. Regional gatherings will take place, to begin in the autumn of 2017, and it is also proposed that the dialogue will include the national climate change action and awareness programme in schools and communities. This includes the Green-Schools scheme, expert lectures, and climate expos and events around the climate implications of spatial choices. The advisory group meets in June and there will be an opportunity to set out a comprehensive and worthwhile strategy and to take into account the points made by Deputy Ryan.	spk_182
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I propose to take Questions Nos. 7 to 9, inclusive, together. The Cabinet committee on Brexit met three times in 2017, namely, on 26 January, 8 March and 26 April. It has met a total of eight times since its first meeting in September 2016. In addition, Michel Barnier, the EU negotiator, attended a meeting with a number of members of the committee on 11 May. On 2 May, the Government published a comprehensive document on Ireland and the negotiations on the UK’s withdrawal from the European Union under Article 50 of the Treaty on European Union. This document sets out the approach of the Government to the forthcoming negotiations, following the successful campaign to have key Irish issues recognised in the EU negotiating position. Following on from this publication, work is under way to prepare a further paper on economic implications of the Brexit challenge. This will draw on the work to date across Departments, which will be developed to mitigate emerging sectoral challenges. The paper will build on ongoing cross-Government research, analysis and consultations and will reflect the core economic themes of the speech I gave to the Institute of International and European Affairs on 15 February. It will include issues such as sustainable fiscal policies to ensure capacity to absorb and respond to economic shocks, not simply from Brexit. There will be plans for policies to make Irish enterprise more diverse and resilient, to diversify trade and investment patterns and to strengthen competitiveness. It will prioritise policy measures and dedicate resources to protect jobs and businesses in the sectors and regions most affected by Brexit. It will realise economic opportunities arising from Brexit and will help businesses adjust to any new logistical or trade barriers arising. The paper will make a strong case at EU level that Ireland will require support that recognises where Brexit represents a serious disturbance to the Irish economy.	spk_183
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Deputies Burton, Nolan and Martin have raised a number of issues. The priorities, as outlined by Mr. Barnier during his visit to Ireland, follow what we had set out ourselves. I am glad that people recognised that. I thank all concerned for acknowledging that these issues formed part of the European Parliament's documents and the European Council decision. As pointed out by Deputy Martin, these have been approved by the General Affairs Council and will form the basis for the negotiations. The first three issues are the principles and modalities for whatever the liabilities are in respect of the UK, the Border issue, and the question of citizens' rights and reciprocal rights. No one underestimates the scale of what might happen. The impact of Brexit on the Irish economy will be significant, particularly if it is not handled in a proper, orderly and responsible way. We share the view, as does everybody else, regarding the need to maintain the closest possible trading relationship between the UK and the EU, but it will be difficult to retain it the same as it is now because if the UK sheds the Single Market, the status in respect of trade will be changed. Let us be clear about it, Ireland's economic interests lie in a strong and well-functioning European Union with continued and unfettered access to the Single Market. It is where our people have continually said they want to be, as voted for in a referendum in the past. This issue is of immense importance to all our small and medium enterprises and companies that export. There will be a great deal of trading on this issue. Nobody is clear on where the road ahead will lead. If there was to be an end to the divorce proceedings in two years and no deal, what would be the outcome of that? The British Government might say that no deal is better than a bad deal, but no deal would be catastrophic in many respects for Ireland. I hope that the conclusions to the negotiations in respect of the first three priorities will bear fruit in order that we can get on to these details. We are developing an economic paper, to which Deputy Martin referred. A number of issues have already been brought to light. We are working to improve the business environment and are examining new trade and investment strategies, with an intensified programme of trade missions. Enterprise Ireland is working with firms to help support product and service innovation; additional staff have been recruited; a €150 million loan was provided in budget 2017 for low-cost loans to farmers; and the national planning framework 2040 will be delivered this year, complemented by a ten-year national capital plan. I agree that we need to be Brexit ready. This means we must build the roadway to the north west to Derry. While there are some legal complications in that regard, we need to get on with our end of it.	spk_187
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	It will be important that we make a case to Europe for assistance in that regard. The reason, in part, the Ministers for Finance and Public Expenditure and Reform are in Brussels today is to discuss a range of possibilities under the European Investment Fund. If we can get the Northern Ireland Executive functioning, the North-South Ministerial Council and cross-Border agencies and organisations can begin to work in that regard. All the scenarios are being examined. On the issue raised by Deputy Nolan, we have said that we do not want a return to the type of Border that existed in the past. Taking the scenario that there will be no tariffs on any goods travelling between the Republic and Northern Ireland or between the Republic and Great Britain or  In terms of what we, as a people, have acquired and what the British, as a people, have acquired since 1922 in the common travel area, we are confident we can retain all of that in a bilateral sense between ourselves and Great Britain. As Deputy Martin has often pointed out, when people voted for the Good Friday Agreement, they voted on the expectation of continuing to have European citizenship. All the people in Northern Ireland entitled to Irish citizenship are also entitled to European citizenship. A great deal of activity will take place on these issues. When I discussed this with European leaders, it was agreed that whatever we would do would be in compliance with European legislation and the European legal system because that is where we are staying. While there may be differences in comment from some members of the British Government, we have called for a recognition of our priorities and the particular and unique circumstances that apply in Ireland, but the outcome will have to be in compliance with European legislation and we will see that that happens.	spk_189
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I propose to take Questions Nos. 10 to 14, inclusive, together. I have appointed a new National Economic and Social Council, NESC. The new council will meet on 24 May and I expect that it will discuss its work programme and working methods at that meeting. It is a matter for the council to agree its own working arrangements. The council's remit is to analyse and report on strategic issues for Ireland’s economic, social, environmental and sustainable development. I am keen that the council considers longer-term issues such as housing, broadband, climate change, pensions and long-term funding models in education and health. The NESC, with its track record of engagement and consistent and high quality work on contentious issues, has an important role to play. As the Deputies will be aware, the NESC secretariat continues its work on issues relevant to the programme for Government, including jobless households, social dimensions of the crisis, consumer prices, labour market activation and the funding of higher education. The new council has a reduced membership of three members each from the nominating sectors, seven independents and six public servants. This is in line with the views of the outgoing members around the need for smaller, more focused plenary sessions and a strong representation from the Government side. I will circulate membership of the council for the benefit of Members which includes people from the business and employer sector, the ICTU, the farming and agriculture sector, the community and voluntary sector, the environmental sector, public servants and independent experts.	spk_190
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I had better make a comment but I will keep it short. Deputy Burton mentioned shadow borders. I understand the Commissioner, at the meeting last week, was talking about hypothetical situations. There was agreement at the meeting that the political outcomes would be impossible to quantify until the negotiations got started.The political imperative is that there should be no return to what was there. In that context, and as I discussed with Deputy Nolan on the earlier group of questions, we need to examine issues such as dealing with two different jurisdictions even if there are no tariffs. As already stated, the Commissioner was referring to hypothetical situations. I agree with Deputy Eamon Ryan that the NESC should be more flexible and adaptable. The approach should suggest that. That is the message we will give to the group, although it is within its remit to determine its own working arrangements. In view of the current situation, I agree that it should be more flexible and adaptable. Deputy Nolan's question is somewhat premature, particularly in view of the fact that the meeting will take place tomorrow. All of the groups are represented with the exception of farming and agriculture. Nominees to represent the latter are yet to be confirmed. It is up to those groups to make the nominations. As the Deputy will appreciate, there are some very good people involved in this process. They are going to consider the question of housing, broadband, climate change, long-term funding models in education and health, pensions and any other issues that need to be dealt with. The council will look at the issues of jobless households, the social dimensions of the crisis, consumer prices, labour market activation and the funding of higher education. Deputy Micheál Martin made some interesting observations. Nobody foresaw Brexit six years ago. It was not even on the horizon. Until 11 o'clock on the night before the referendum, those in favour of a leave vote believed it was never going to happen. That it did was an indictment of the failure to have proper political involvement in the context of explaining to people what Brexit was about. There were so many different-----	spk_198
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I am aware of that. The Deputy said that nobody foresaw the economic crisis. One could not have foreseen Brexit. When Fine Gael was in opposition during the years 2002 to 2007, Deputy Bruton repeatedly spoke about the housing bubble and stated that it was going to burst. What was he told? That things would get boomier and boomier.	spk_200
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	A person sat in this chair and said that we did not need any more tax receipts from housing. Deputy Michéal Martin knows that the whole thing stagnated for nine months as a result of that. We now have to deal with the repercussions.	spk_202
#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I understand that. There is a massive effort to provide supply of houses. I hope that, at its meeting tomorrow, the NESC shows an adaptive approach and deals with these issues.	spk_204
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	I propose to take Questions Nos. 1 to 6, inclusive, together. The Cabinet committee on infrastructure, environment and climate action has met on five occasions since it was reconstituted in June 2016. The last meeting of the Cabinet committee took place on 15 May 2017. The next meeting of the Cabinet committee will be scheduled shortly.  My Department provides the secretariat to the Cabinet committee on infrastructure, environment and climate action and chairs the associated senior officials' group. The Cabinet committee oversees the development and delivery of key infrastructure and associated policy, including oversight of relevant commitments in A Programme for a Partnership Government. In addition, the committee addresses the climate change challenge in terms of domestic policy and in relation to Ireland's EU and international obligations.	spk_133
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	As the Deputy rightly points out, under the mid-term review, the Government will confirm the allocation of the additional €5.14 billion committed for capital investment. Following commitments made in the budget for 2017 and the increase in funding for housing, there is approximately €2.65 billion in uncommitted additional capital through to 2021. Submissions from the Departments are being received by the Department of Public Expenditure and Reform. Public consultation was undertaken in April to inform the view of the capital plan. The Department of Public Expenditure and Reform will assess the submissions received from Departments and make recommendations to Government in the third quarter of 2017 to inform the Government's final decision on revised capital allocations to be announced in the context of the budget for 2018, which will obviously take place in October. The review of the plan will take place in two stages. Phase 1 will be a focused review of priorities, aimed primarily at advising Government in the context of budget 2018 on how the additional capital funding committed by Government should be allocated over the remainder of the plan.Phase 2 will assess and report on the framework required to underpin longer-term analysis of Ireland's infrastructural planning needs. In my address to the Institute of International and European Affairs, Ireland at the Heart of a Changing European Union, I reaffirmed that the national planning framework for spatial planning due to be finalised later this year will be complemented with a longer-term ten-year capital plan.	spk_140
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	Could Deputy Nolan repeat the question please?	spk_142
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	Which element of the Mahon tribunal is Deputy Nolan talking about?	spk_144
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	In respect of the capital expenditure programme, the six-year capital plan published in 2015 set out an Exchequer capital spend of €27 billion. Including the wider semi-State sector and public private partnerships, the total State-backed capital investment is €42 billion. That will support more than 45,000 construction-related jobs. A Programme for a Partnership Government committed to additional capital investment to be allocated in areas such as transport, housing, broadband, health, education, flood defences etc. on the basis of the outcome of the mid-term review of the capital plan. In the summer economic statement of 2016, the Government committed to an additional €5.14 billion in Exchequer capital funding over the period 2017 to 2021. Clearly, the programme for capital investment is very extensive at €42 billion, including all of the different elements of the sector.	spk_146
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	I note Deputy Boyd Barrett did not set out the percentage sought. One does not want every development to be-----	spk_150
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	The Deputy cannot have that. Is Deputy Boyd Barrett saying we should put all 8,000 social housing residences on one site?	spk_152
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	He does not believe that.	spk_154
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	Social and affordable housing is different to social housing.	spk_156
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	Is Deputy Boyd Barrett suggesting that 8,000 social houses should be put together on one site in Dún Laoghaire or anywhere else?	spk_158
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	Deputy Boyd Barrett knows that is not the way it should be, and that one needs a mix of housing types spanning social, affordable, private and so on. There are more development sites for social housing in Dún Laoghaire than the Cherrywood site.	spk_160
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	I think the essence of the Deputy's question is whether we can change the balance of the extent of social housing on the site.	spk_163
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	I assume the Cherrywood development has already been designed and agreed to achieve a mix of 8,000 residences of various types in an area where there is a massive demand and there has been a lack of supply of housing for some time.	spk_165
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	The mix of social housing was not decided by the Government. Deputy Boyd Barrett wants more social housing but others might want less and some might want 100%.	spk_167
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	I will bring Deputy Boyd Barrett's query to the attention of the Minister for Housing, Planning, Community and Local Government.	spk_169
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	Not at all.	spk_171
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	I think Deputy Martin has some experience of that himself. It is always difficult to get PPPs that work effectively and that can be streamlined to a point where they deliver well. The bundles of secondary schools, of which the Deputy had some experience himself in his time as Minister, have evolved to a very presentable, effective way of delivering high-class building in a short time. As far as I am aware, they have all been under budget and on time. Some of the schools I have been in are enormous and provide every conceivable facility for people to do their job. The role of the committee is to drive the development and the delivery of key infrastructure and associated policy, including the role of NewERA in support of sustainable economic development, job creation and better quality of life. It plays a role in overseeing Ireland's transition to a low-carbon economy, including co-ordination of international negotiations, obligations on energy and climate change and provides oversight of relevant commitments in A Programme for a Partnership Government. As I indicated previously, there is a €42 billion programme involving 45,000 construction jobs. I was talking to some of the developers and operators recently and I was informed that construction on the Gort to Tuam motorway scheme and the New Ross bypass are under way. I think the Gort to Tuam motorway is ahead of time and will make a major impact.	spk_173
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	The new-----	spk_175
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	It has not come before Cabinet yet but I think it will shortly.	spk_177
#EndaKenny	2017-05-23	dail	32	Cabinet Committee Meetings	dbsect_7	The €42 billion plan is the one that is under review at the moment, in respect of the €5 billion to be allocated, but the expanded version of that dealing with PPPs and other sectors brings it to €42 billion between now and the mid-2020s.	spk_180
